Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778236215,40,,Aggregated,37.400000,0.000000,69,71,73,77,130,300,860,1400,3100,3200,3200,4326,0,69,119.9498524274338,65.36484500065853,3246.179954998297,13.0
1778236216,40,,Aggregated,37.200000,0.000000,69,71,73,76,130,290,850,1400,3100,3200,3200,4364,0,69,119.50364725047609,65.36484500065853,3246.179954998297,13.0
1778236217,40,,Aggregated,37.200000,0.000000,69,71,73,76,130,290,830,1400,3100,3200,3200,4402,0,69,119.06727314267881,65.36484500065853,3246.179954998297,13.0
1778236218,40,,Aggregated,37.400000,0.000000,69,71,73,76,130,290,830,1400,3100,3200,3200,4441,0,69,118.6247104622984,65.36484500065853,3246.179954998297,13.0
1778236219,40,,Aggregated,37.300000,0.000000,69,71,73,76,120,290,810,1400,3100,3200,3200,4479,0,69,118.20235164725797,65.36484500065853,3246.179954998297,13.0
1778236220,40,,Aggregated,37.400000,0.000000,69,71,73,76,120,280,810,1400,3100,3200,3200,4517,0,69,117.7865511266476,65.36484500065853,3246.179954998297,13.0
1778236221,40,,Aggregated,37.500000,0.000000,69,71,73,76,120,280,810,1400,3100,3200,3200,4555,0,69,117.37537181713898,65.36484500065853,3246.179954998297,13.0
1778236222,40,,Aggregated,37.600000,0.000000,69,71,73,75,120,270,810,1400,3100,3200,3200,4591,0,69,116.99047929864231,65.36484500065853,3246.179954998297,13.0
1778236223,40,,Aggregated,37.500000,0.000000,69,71,73,75,120,270,790,1400,3100,3200,3200,4629,0,69,116.60752630202363,65.36484500065853,3246.179954998297,13.0
1778236224,40,,Aggregated,37.600000,0.000000,69,71,73,75,120,270,780,1400,3100,3200,3200,4663,0,69,116.39477818680524,65.36484500065853,3246.179954998297,13.0
1778236225,40,,Aggregated,37.600000,0.000000,69,71,73,76,120,270,780,1400,3100,3200,3200,4675,0,69,116.4658717998021,65.36484500065853,3246.179954998297,13.0
